building ID,number of story,bay width,story height ratio,number of bay,floor dead load,roof dead load,column beam ratio
1521,9,20,1,5,80,20,1
1522,9,20,1,5,80,20,1.5
1523,9,20,1,5,80,20,2
1524,9,20,1,5,80,67.5,1
1525,9,20,1,5,80,67.5,1.5
1526,9,20,1,5,80,67.5,2
1527,9,20,1,5,80,115,1
1528,9,20,1,5,80,115,1.5
1529,9,20,1,5,80,115,2
1530,9,20,1,5,110,20,1
1531,9,20,1,5,110,20,1.5
1532,9,20,1,5,110,20,2
1533,9,20,1,5,110,67.5,1
1534,9,20,1,5,110,67.5,1.5
1535,9,20,1,5,110,67.5,2
1536,9,20,1,5,110,115,1
1537,9,20,1,5,110,115,1.5
1538,9,20,1,5,110,115,2
1539,9,20,1.5,1,50,20,1
1540,9,20,1.5,1,50,20,1.5
1541,9,20,1.5,1,50,20,2
1542,9,20,1.5,1,50,67.5,1
1543,9,20,1.5,1,50,67.5,1.5
1544,9,20,1.5,1,50,67.5,2
1545,9,20,1.5,1,50,115,1
1546,9,20,1.5,1,50,115,1.5
1547,9,20,1.5,1,50,115,2
1548,9,20,1.5,1,80,20,1
1549,9,20,1.5,1,80,20,1.5
1550,9,20,1.5,1,80,20,2
1551,9,20,1.5,1,80,67.5,1
1552,9,20,1.5,1,80,67.5,1.5
1553,9,20,1.5,1,80,67.5,2
1554,9,20,1.5,1,80,115,1
1555,9,20,1.5,1,80,115,1.5
1556,9,20,1.5,1,80,115,2
1557,9,20,1.5,1,110,20,1
1558,9,20,1.5,1,110,20,1.5
1559,9,20,1.5,1,110,20,2
1560,9,20,1.5,1,110,67.5,1
1561,9,20,1.5,1,110,67.5,1.5
1562,9,20,1.5,1,110,67.5,2
1563,9,20,1.5,1,110,115,1
1564,9,20,1.5,1,110,115,1.5
1565,9,20,1.5,1,110,115,2
1566,9,20,1.5,3,50,20,1
1567,9,20,1.5,3,50,20,1.5
1568,9,20,1.5,3,50,20,2
1569,9,20,1.5,3,50,67.5,1
1570,9,20,1.5,3,50,67.5,1.5
1571,9,20,1.5,3,50,67.5,2
1572,9,20,1.5,3,50,115,1
1573,9,20,1.5,3,50,115,1.5
1574,9,20,1.5,3,50,115,2
1575,9,20,1.5,3,80,20,1
1576,9,20,1.5,3,80,20,1.5
1577,9,20,1.5,3,80,20,2
1578,9,20,1.5,3,80,67.5,1
1579,9,20,1.5,3,80,67.5,1.5
1580,9,20,1.5,3,80,67.5,2
1581,9,20,1.5,3,80,115,1
1582,9,20,1.5,3,80,115,1.5
1583,9,20,1.5,3,80,115,2
1584,9,20,1.5,3,110,20,1
1585,9,20,1.5,3,110,20,1.5
1586,9,20,1.5,3,110,20,2
1587,9,20,1.5,3,110,67.5,1
1588,9,20,1.5,3,110,67.5,1.5
1589,9,20,1.5,3,110,67.5,2
1590,9,20,1.5,3,110,115,1
1591,9,20,1.5,3,110,115,1.5
1592,9,20,1.5,3,110,115,2
1593,9,20,1.5,5,50,20,1
1594,9,20,1.5,5,50,20,1.5
1595,9,20,1.5,5,50,20,2
1596,9,20,1.5,5,50,67.5,1
1597,9,20,1.5,5,50,67.5,1.5
1598,9,20,1.5,5,50,67.5,2
1599,9,20,1.5,5,50,115,1
1600,9,20,1.5,5,50,115,1.5
1601,9,20,1.5,5,50,115,2
1602,9,20,1.5,5,80,20,1
1603,9,20,1.5,5,80,20,1.5
1604,9,20,1.5,5,80,20,2
1605,9,20,1.5,5,80,67.5,1
1606,9,20,1.5,5,80,67.5,1.5
1607,9,20,1.5,5,80,67.5,2
1608,9,20,1.5,5,80,115,1
1609,9,20,1.5,5,80,115,1.5
1610,9,20,1.5,5,80,115,2
1611,9,20,1.5,5,110,20,1
1612,9,20,1.5,5,110,20,1.5
1613,9,20,1.5,5,110,20,2
1614,9,20,1.5,5,110,67.5,1
1615,9,20,1.5,5,110,67.5,1.5
1616,9,20,1.5,5,110,67.5,2
1617,9,20,1.5,5,110,115,1
1618,9,20,1.5,5,110,115,1.5
1619,9,20,1.5,5,110,115,2
1620,9,20,2,1,50,20,1
1621,9,20,2,1,50,20,1.5
1622,9,20,2,1,50,20,2
1623,9,20,2,1,50,67.5,1
1624,9,20,2,1,50,67.5,1.5
1625,9,20,2,1,50,67.5,2
1626,9,20,2,1,50,115,1
1627,9,20,2,1,50,115,1.5
1628,9,20,2,1,50,115,2
1629,9,20,2,1,80,20,1
1630,9,20,2,1,80,20,1.5
1631,9,20,2,1,80,20,2
1632,9,20,2,1,80,67.5,1
1633,9,20,2,1,80,67.5,1.5
1634,9,20,2,1,80,67.5,2
1635,9,20,2,1,80,115,1
1636,9,20,2,1,80,115,1.5
1637,9,20,2,1,80,115,2
1638,9,20,2,1,110,20,1
1639,9,20,2,1,110,20,1.5
1640,9,20,2,1,110,20,2
1641,9,20,2,1,110,67.5,1
1642,9,20,2,1,110,67.5,1.5
1643,9,20,2,1,110,67.5,2
1644,9,20,2,1,110,115,1
1645,9,20,2,1,110,115,1.5
1646,9,20,2,1,110,115,2
1647,9,20,2,3,50,20,1
1648,9,20,2,3,50,20,1.5
1649,9,20,2,3,50,20,2
1650,9,20,2,3,50,67.5,1
1651,9,20,2,3,50,67.5,1.5
1652,9,20,2,3,50,67.5,2
1653,9,20,2,3,50,115,1
1654,9,20,2,3,50,115,1.5
1655,9,20,2,3,50,115,2
1656,9,20,2,3,80,20,1
1657,9,20,2,3,80,20,1.5
1658,9,20,2,3,80,20,2
1659,9,20,2,3,80,67.5,1
1660,9,20,2,3,80,67.5,1.5
1661,9,20,2,3,80,67.5,2
1662,9,20,2,3,80,115,1
1663,9,20,2,3,80,115,1.5
1664,9,20,2,3,80,115,2
1665,9,20,2,3,110,20,1
1666,9,20,2,3,110,20,1.5
1667,9,20,2,3,110,20,2
1668,9,20,2,3,110,67.5,1
1669,9,20,2,3,110,67.5,1.5
1670,9,20,2,3,110,67.5,2
1671,9,20,2,3,110,115,1
1672,9,20,2,3,110,115,1.5
1673,9,20,2,3,110,115,2
1674,9,20,2,5,50,20,1
1675,9,20,2,5,50,20,1.5
1676,9,20,2,5,50,20,2
1677,9,20,2,5,50,67.5,1
1678,9,20,2,5,50,67.5,1.5
1679,9,20,2,5,50,67.5,2
1680,9,20,2,5,50,115,1
1681,9,20,2,5,50,115,1.5
1682,9,20,2,5,50,115,2
1683,9,20,2,5,80,20,1
1684,9,20,2,5,80,20,1.5
1685,9,20,2,5,80,20,2
1686,9,20,2,5,80,67.5,1
1687,9,20,2,5,80,67.5,1.5
1688,9,20,2,5,80,67.5,2
1689,9,20,2,5,80,115,1
1690,9,20,2,5,80,115,1.5
1691,9,20,2,5,80,115,2
1692,9,20,2,5,110,20,1
1693,9,20,2,5,110,20,1.5
1694,9,20,2,5,110,20,2
1695,9,20,2,5,110,67.5,1
1696,9,20,2,5,110,67.5,1.5
1697,9,20,2,5,110,67.5,2
1698,9,20,2,5,110,115,1
1699,9,20,2,5,110,115,1.5
1700,9,20,2,5,110,115,2
1701,9,30,1,1,50,20,1
1702,9,30,1,1,50,20,1.5
1703,9,30,1,1,50,20,2
1704,9,30,1,1,50,67.5,1
1705,9,30,1,1,50,67.5,1.5
1706,9,30,1,1,50,67.5,2
1707,9,30,1,1,50,115,1
1708,9,30,1,1,50,115,1.5
1709,9,30,1,1,50,115,2
1710,9,30,1,1,80,20,1
1711,9,30,1,1,80,20,1.5
1712,9,30,1,1,80,20,2
1713,9,30,1,1,80,67.5,1
1714,9,30,1,1,80,67.5,1.5
1715,9,30,1,1,80,67.5,2
1716,9,30,1,1,80,115,1
1717,9,30,1,1,80,115,1.5
1718,9,30,1,1,80,115,2
1719,9,30,1,1,110,20,1
1720,9,30,1,1,110,20,1.5
1721,9,30,1,1,110,20,2
1722,9,30,1,1,110,67.5,1
1723,9,30,1,1,110,67.5,1.5
1724,9,30,1,1,110,67.5,2
1725,9,30,1,1,110,115,1
1726,9,30,1,1,110,115,1.5
1727,9,30,1,1,110,115,2
1728,9,30,1,3,50,20,1
1729,9,30,1,3,50,20,1.5
1730,9,30,1,3,50,20,2
1731,9,30,1,3,50,67.5,1
1732,9,30,1,3,50,67.5,1.5
1733,9,30,1,3,50,67.5,2
1734,9,30,1,3,50,115,1
1735,9,30,1,3,50,115,1.5
1736,9,30,1,3,50,115,2
1737,9,30,1,3,80,20,1
1738,9,30,1,3,80,20,1.5
1739,9,30,1,3,80,20,2
1740,9,30,1,3,80,67.5,1
1741,9,30,1,3,80,67.5,1.5
1742,9,30,1,3,80,67.5,2
1743,9,30,1,3,80,115,1
1744,9,30,1,3,80,115,1.5
1745,9,30,1,3,80,115,2
1746,9,30,1,3,110,20,1
1747,9,30,1,3,110,20,1.5
1748,9,30,1,3,110,20,2
1749,9,30,1,3,110,67.5,1
1750,9,30,1,3,110,67.5,1.5
1751,9,30,1,3,110,67.5,2
1752,9,30,1,3,110,115,1
1753,9,30,1,3,110,115,1.5
1754,9,30,1,3,110,115,2
1755,9,30,1,5,50,20,1
1756,9,30,1,5,50,20,1.5
1757,9,30,1,5,50,20,2
1758,9,30,1,5,50,67.5,1
1759,9,30,1,5,50,67.5,1.5
1760,9,30,1,5,50,67.5,2
1761,9,30,1,5,50,115,1
1762,9,30,1,5,50,115,1.5
1763,9,30,1,5,50,115,2
1764,9,30,1,5,80,20,1
1765,9,30,1,5,80,20,1.5
1766,9,30,1,5,80,20,2
1767,9,30,1,5,80,67.5,1
1768,9,30,1,5,80,67.5,1.5
1769,9,30,1,5,80,67.5,2
1770,9,30,1,5,80,115,1
1771,9,30,1,5,80,115,1.5
1772,9,30,1,5,80,115,2
1773,9,30,1,5,110,20,1
1774,9,30,1,5,110,20,1.5
1775,9,30,1,5,110,20,2
1776,9,30,1,5,110,67.5,1
1777,9,30,1,5,110,67.5,1.5
1778,9,30,1,5,110,67.5,2
1779,9,30,1,5,110,115,1
1780,9,30,1,5,110,115,1.5
1781,9,30,1,5,110,115,2
1782,9,30,1.5,1,50,20,1
1783,9,30,1.5,1,50,20,1.5
1784,9,30,1.5,1,50,20,2
1785,9,30,1.5,1,50,67.5,1
1786,9,30,1.5,1,50,67.5,1.5
1787,9,30,1.5,1,50,67.5,2
1788,9,30,1.5,1,50,115,1
1789,9,30,1.5,1,50,115,1.5
1790,9,30,1.5,1,50,115,2
1791,9,30,1.5,1,80,20,1
1792,9,30,1.5,1,80,20,1.5
1793,9,30,1.5,1,80,20,2
1794,9,30,1.5,1,80,67.5,1
1795,9,30,1.5,1,80,67.5,1.5
1796,9,30,1.5,1,80,67.5,2
1797,9,30,1.5,1,80,115,1
1798,9,30,1.5,1,80,115,1.5
1799,9,30,1.5,1,80,115,2
1800,9,30,1.5,1,110,20,1
1801,9,30,1.5,1,110,20,1.5
1802,9,30,1.5,1,110,20,2
1803,9,30,1.5,1,110,67.5,1
1804,9,30,1.5,1,110,67.5,1.5
1805,9,30,1.5,1,110,67.5,2
1806,9,30,1.5,1,110,115,1
1807,9,30,1.5,1,110,115,1.5
1808,9,30,1.5,1,110,115,2
1809,9,30,1.5,3,50,20,1
1810,9,30,1.5,3,50,20,1.5
1811,9,30,1.5,3,50,20,2
1812,9,30,1.5,3,50,67.5,1
1813,9,30,1.5,3,50,67.5,1.5
1814,9,30,1.5,3,50,67.5,2
1815,9,30,1.5,3,50,115,1
1816,9,30,1.5,3,50,115,1.5
1817,9,30,1.5,3,50,115,2
1818,9,30,1.5,3,80,20,1
1819,9,30,1.5,3,80,20,1.5
1820,9,30,1.5,3,80,20,2
1821,9,30,1.5,3,80,67.5,1
1822,9,30,1.5,3,80,67.5,1.5
1823,9,30,1.5,3,80,67.5,2
1824,9,30,1.5,3,80,115,1
1825,9,30,1.5,3,80,115,1.5
1826,9,30,1.5,3,80,115,2
1827,9,30,1.5,3,110,20,1
1828,9,30,1.5,3,110,20,1.5
1829,9,30,1.5,3,110,20,2
1830,9,30,1.5,3,110,67.5,1
1831,9,30,1.5,3,110,67.5,1.5
1832,9,30,1.5,3,110,67.5,2
1833,9,30,1.5,3,110,115,1
1834,9,30,1.5,3,110,115,1.5
1835,9,30,1.5,3,110,115,2
1836,9,30,1.5,5,50,20,1
1837,9,30,1.5,5,50,20,1.5
1838,9,30,1.5,5,50,20,2
1839,9,30,1.5,5,50,67.5,1
1840,9,30,1.5,5,50,67.5,1.5
1841,9,30,1.5,5,50,67.5,2
1842,9,30,1.5,5,50,115,1
1843,9,30,1.5,5,50,115,1.5
1844,9,30,1.5,5,50,115,2
1845,9,30,1.5,5,80,20,1
1846,9,30,1.5,5,80,20,1.5
1847,9,30,1.5,5,80,20,2
1848,9,30,1.5,5,80,67.5,1
1849,9,30,1.5,5,80,67.5,1.5
1850,9,30,1.5,5,80,67.5,2
1851,9,30,1.5,5,80,115,1
1852,9,30,1.5,5,80,115,1.5
1853,9,30,1.5,5,80,115,2
1854,9,30,1.5,5,110,20,1
1855,9,30,1.5,5,110,20,1.5
1856,9,30,1.5,5,110,20,2
1857,9,30,1.5,5,110,67.5,1
1858,9,30,1.5,5,110,67.5,1.5
1859,9,30,1.5,5,110,67.5,2
1860,9,30,1.5,5,110,115,1
1861,9,30,1.5,5,110,115,1.5
1862,9,30,1.5,5,110,115,2
1863,9,30,2,1,50,20,1
1864,9,30,2,1,50,20,1.5
1865,9,30,2,1,50,20,2
1866,9,30,2,1,50,67.5,1
1867,9,30,2,1,50,67.5,1.5
1868,9,30,2,1,50,67.5,2
1869,9,30,2,1,50,115,1
1870,9,30,2,1,50,115,1.5
1871,9,30,2,1,50,115,2
1872,9,30,2,1,80,20,1
1873,9,30,2,1,80,20,1.5
1874,9,30,2,1,80,20,2
1875,9,30,2,1,80,67.5,1
1876,9,30,2,1,80,67.5,1.5
1877,9,30,2,1,80,67.5,2
1878,9,30,2,1,80,115,1
1879,9,30,2,1,80,115,1.5
1880,9,30,2,1,80,115,2
1881,9,30,2,1,110,20,1
1882,9,30,2,1,110,20,1.5
1883,9,30,2,1,110,20,2
1884,9,30,2,1,110,67.5,1
1885,9,30,2,1,110,67.5,1.5
1886,9,30,2,1,110,67.5,2
1887,9,30,2,1,110,115,1
1888,9,30,2,1,110,115,1.5
1889,9,30,2,1,110,115,2
1890,9,30,2,3,50,20,1
1891,9,30,2,3,50,20,1.5
1892,9,30,2,3,50,20,2
1893,9,30,2,3,50,67.5,1
1894,9,30,2,3,50,67.5,1.5
1895,9,30,2,3,50,67.5,2
1896,9,30,2,3,50,115,1
1897,9,30,2,3,50,115,1.5
1898,9,30,2,3,50,115,2
1899,9,30,2,3,80,20,1
1900,9,30,2,3,80,20,1.5
1901,9,30,2,3,80,20,2
1902,9,30,2,3,80,67.5,1
1903,9,30,2,3,80,67.5,1.5
1904,9,30,2,3,80,67.5,2
1905,9,30,2,3,80,115,1
1906,9,30,2,3,80,115,1.5
1907,9,30,2,3,80,115,2
1908,9,30,2,3,110,20,1
1909,9,30,2,3,110,20,1.5
1910,9,30,2,3,110,20,2
1911,9,30,2,3,110,67.5,1
1912,9,30,2,3,110,67.5,1.5
1913,9,30,2,3,110,67.5,2
1914,9,30,2,3,110,115,1
1915,9,30,2,3,110,115,1.5
1916,9,30,2,3,110,115,2
1917,9,30,2,5,50,20,1
1918,9,30,2,5,50,20,1.5
1919,9,30,2,5,50,20,2
1920,9,30,2,5,50,67.5,1
1921,9,30,2,5,50,67.5,1.5
1922,9,30,2,5,50,67.5,2
1923,9,30,2,5,50,115,1
1924,9,30,2,5,50,115,1.5
1925,9,30,2,5,50,115,2
1926,9,30,2,5,80,20,1
1927,9,30,2,5,80,20,1.5
1928,9,30,2,5,80,20,2
1929,9,30,2,5,80,67.5,1
1930,9,30,2,5,80,67.5,1.5
1931,9,30,2,5,80,67.5,2
1932,9,30,2,5,80,115,1
1933,9,30,2,5,80,115,1.5
1934,9,30,2,5,80,115,2
1935,9,30,2,5,110,20,1
1936,9,30,2,5,110,20,1.5
1937,9,30,2,5,110,20,2
1938,9,30,2,5,110,67.5,1
1939,9,30,2,5,110,67.5,1.5
1940,9,30,2,5,110,67.5,2
1941,9,30,2,5,110,115,1
1942,9,30,2,5,110,115,1.5
1943,9,30,2,5,110,115,2
1944,9,40,1,1,50,20,1
1945,9,40,1,1,50,20,1.5
1946,9,40,1,1,50,20,2
1947,9,40,1,1,50,67.5,1
1948,9,40,1,1,50,67.5,1.5
1949,9,40,1,1,50,67.5,2
1950,9,40,1,1,50,115,1
1951,9,40,1,1,50,115,1.5
1952,9,40,1,1,50,115,2
1953,9,40,1,1,80,20,1
1954,9,40,1,1,80,20,1.5
1955,9,40,1,1,80,20,2
1956,9,40,1,1,80,67.5,1
1957,9,40,1,1,80,67.5,1.5
1958,9,40,1,1,80,67.5,2
1959,9,40,1,1,80,115,1
1960,9,40,1,1,80,115,1.5
1961,9,40,1,1,80,115,2
1962,9,40,1,1,110,20,1
1963,9,40,1,1,110,20,1.5
1964,9,40,1,1,110,20,2
1965,9,40,1,1,110,67.5,1
1966,9,40,1,1,110,67.5,1.5
1967,9,40,1,1,110,67.5,2
1968,9,40,1,1,110,115,1
1969,9,40,1,1,110,115,1.5
1970,9,40,1,1,110,115,2
1971,9,40,1,3,50,20,1
1972,9,40,1,3,50,20,1.5
1973,9,40,1,3,50,20,2
1974,9,40,1,3,50,67.5,1
1975,9,40,1,3,50,67.5,1.5
1976,9,40,1,3,50,67.5,2
1977,9,40,1,3,50,115,1
1978,9,40,1,3,50,115,1.5
1979,9,40,1,3,50,115,2
1980,9,40,1,3,80,20,1
1981,9,40,1,3,80,20,1.5
1982,9,40,1,3,80,20,2
1983,9,40,1,3,80,67.5,1
1984,9,40,1,3,80,67.5,1.5
1985,9,40,1,3,80,67.5,2
1986,9,40,1,3,80,115,1
1987,9,40,1,3,80,115,1.5
1988,9,40,1,3,80,115,2
1989,9,40,1,3,110,20,1
1990,9,40,1,3,110,20,1.5
1991,9,40,1,3,110,20,2
1992,9,40,1,3,110,67.5,1
1993,9,40,1,3,110,67.5,1.5
1994,9,40,1,3,110,67.5,2
1995,9,40,1,3,110,115,1
1996,9,40,1,3,110,115,1.5
1997,9,40,1,3,110,115,2
1998,9,40,1,5,50,20,1
1999,9,40,1,5,50,20,1.5
2000,9,40,1,5,50,20,2
2001,9,40,1,5,50,67.5,1
2002,9,40,1,5,50,67.5,1.5
2003,9,40,1,5,50,67.5,2
2004,9,40,1,5,50,115,1
2005,9,40,1,5,50,115,1.5
2006,9,40,1,5,50,115,2
2007,9,40,1,5,80,20,1
2008,9,40,1,5,80,20,1.5
2009,9,40,1,5,80,20,2
2010,9,40,1,5,80,67.5,1
2011,9,40,1,5,80,67.5,1.5
2012,9,40,1,5,80,67.5,2
2013,9,40,1,5,80,115,1
2014,9,40,1,5,80,115,1.5
2015,9,40,1,5,80,115,2
2016,9,40,1,5,110,20,1
2017,9,40,1,5,110,20,1.5
2018,9,40,1,5,110,20,2
2019,9,40,1,5,110,67.5,1
2020,9,40,1,5,110,67.5,1.5
2021,9,40,1,5,110,67.5,2
2022,9,40,1,5,110,115,1
2023,9,40,1,5,110,115,1.5
2024,9,40,1,5,110,115,2
2025,9,40,1.5,1,50,20,1
2026,9,40,1.5,1,50,20,1.5
2027,9,40,1.5,1,50,20,2
2028,9,40,1.5,1,50,67.5,1
2029,9,40,1.5,1,50,67.5,1.5
2030,9,40,1.5,1,50,67.5,2
2031,9,40,1.5,1,50,115,1
2032,9,40,1.5,1,50,115,1.5
2033,9,40,1.5,1,50,115,2
2034,9,40,1.5,1,80,20,1
2035,9,40,1.5,1,80,20,1.5
2036,9,40,1.5,1,80,20,2
2037,9,40,1.5,1,80,67.5,1
2038,9,40,1.5,1,80,67.5,1.5
2039,9,40,1.5,1,80,67.5,2
2040,9,40,1.5,1,80,115,1
2041,9,40,1.5,1,80,115,1.5
2042,9,40,1.5,1,80,115,2
2043,9,40,1.5,1,110,20,1
2044,9,40,1.5,1,110,20,1.5
2045,9,40,1.5,1,110,20,2
2046,9,40,1.5,1,110,67.5,1
2047,9,40,1.5,1,110,67.5,1.5
2048,9,40,1.5,1,110,67.5,2
2049,9,40,1.5,1,110,115,1
2050,9,40,1.5,1,110,115,1.5
2051,9,40,1.5,1,110,115,2
2052,9,40,1.5,3,50,20,1
2053,9,40,1.5,3,50,20,1.5
2054,9,40,1.5,3,50,20,2
2055,9,40,1.5,3,50,67.5,1
2056,9,40,1.5,3,50,67.5,1.5
2057,9,40,1.5,3,50,67.5,2
2058,9,40,1.5,3,50,115,1
2059,9,40,1.5,3,50,115,1.5
2060,9,40,1.5,3,50,115,2
2061,9,40,1.5,3,80,20,1
2062,9,40,1.5,3,80,20,1.5
2063,9,40,1.5,3,80,20,2
2064,9,40,1.5,3,80,67.5,1
2065,9,40,1.5,3,80,67.5,1.5
2066,9,40,1.5,3,80,67.5,2
2067,9,40,1.5,3,80,115,1
2068,9,40,1.5,3,80,115,1.5
2069,9,40,1.5,3,80,115,2
2070,9,40,1.5,3,110,20,1
2071,9,40,1.5,3,110,20,1.5
2072,9,40,1.5,3,110,20,2
2073,9,40,1.5,3,110,67.5,1
2074,9,40,1.5,3,110,67.5,1.5
2075,9,40,1.5,3,110,67.5,2
2076,9,40,1.5,3,110,115,1
2077,9,40,1.5,3,110,115,1.5
2078,9,40,1.5,3,110,115,2
2079,9,40,1.5,5,50,20,1
2080,9,40,1.5,5,50,20,1.5
2081,9,40,1.5,5,50,20,2
2082,9,40,1.5,5,50,67.5,1
2083,9,40,1.5,5,50,67.5,1.5
2084,9,40,1.5,5,50,67.5,2
2085,9,40,1.5,5,50,115,1
2086,9,40,1.5,5,50,115,1.5
2087,9,40,1.5,5,50,115,2
2088,9,40,1.5,5,80,20,1
2089,9,40,1.5,5,80,20,1.5
2090,9,40,1.5,5,80,20,2
2091,9,40,1.5,5,80,67.5,1
2092,9,40,1.5,5,80,67.5,1.5
2093,9,40,1.5,5,80,67.5,2
2094,9,40,1.5,5,80,115,1
2095,9,40,1.5,5,80,115,1.5
2096,9,40,1.5,5,80,115,2
2097,9,40,1.5,5,110,20,1
2098,9,40,1.5,5,110,20,1.5
2099,9,40,1.5,5,110,20,2
2100,9,40,1.5,5,110,67.5,1
2101,9,40,1.5,5,110,67.5,1.5
2102,9,40,1.5,5,110,67.5,2
2103,9,40,1.5,5,110,115,1
2104,9,40,1.5,5,110,115,1.5
2105,9,40,1.5,5,110,115,2
2106,9,40,2,1,50,20,1
2107,9,40,2,1,50,20,1.5
2108,9,40,2,1,50,20,2
2109,9,40,2,1,50,67.5,1
2110,9,40,2,1,50,67.5,1.5
2111,9,40,2,1,50,67.5,2
2112,9,40,2,1,50,115,1
2113,9,40,2,1,50,115,1.5
2114,9,40,2,1,50,115,2
2115,9,40,2,1,80,20,1
2116,9,40,2,1,80,20,1.5
2117,9,40,2,1,80,20,2
2118,9,40,2,1,80,67.5,1
2119,9,40,2,1,80,67.5,1.5
2120,9,40,2,1,80,67.5,2
2121,9,40,2,1,80,115,1
2122,9,40,2,1,80,115,1.5
2123,9,40,2,1,80,115,2
2124,9,40,2,1,110,20,1
2125,9,40,2,1,110,20,1.5
2126,9,40,2,1,110,20,2
2127,9,40,2,1,110,67.5,1
2128,9,40,2,1,110,67.5,1.5
2129,9,40,2,1,110,67.5,2
2130,9,40,2,1,110,115,1
2131,9,40,2,1,110,115,1.5
2132,9,40,2,1,110,115,2
2133,9,40,2,3,50,20,1
2134,9,40,2,3,50,20,1.5
2135,9,40,2,3,50,20,2
2136,9,40,2,3,50,67.5,1
2137,9,40,2,3,50,67.5,1.5
2138,9,40,2,3,50,67.5,2
2139,9,40,2,3,50,115,1
2140,9,40,2,3,50,115,1.5
2141,9,40,2,3,50,115,2
2142,9,40,2,3,80,20,1
2143,9,40,2,3,80,20,1.5
2144,9,40,2,3,80,20,2
2145,9,40,2,3,80,67.5,1
2146,9,40,2,3,80,67.5,1.5
2147,9,40,2,3,80,67.5,2
2148,9,40,2,3,80,115,1
2149,9,40,2,3,80,115,1.5
2150,9,40,2,3,80,115,2
2151,9,40,2,3,110,20,1
2152,9,40,2,3,110,20,1.5
2153,9,40,2,3,110,20,2
2154,9,40,2,3,110,67.5,1
2155,9,40,2,3,110,67.5,1.5
2156,9,40,2,3,110,67.5,2
2157,9,40,2,3,110,115,1
2158,9,40,2,3,110,115,1.5
2159,9,40,2,3,110,115,2
2160,9,40,2,5,50,20,1
2161,9,40,2,5,50,20,1.5
2162,9,40,2,5,50,20,2
2163,9,40,2,5,50,67.5,1
2164,9,40,2,5,50,67.5,1.5
2165,9,40,2,5,50,67.5,2
2166,9,40,2,5,50,115,1
2167,9,40,2,5,50,115,1.5
2168,9,40,2,5,50,115,2
2169,9,40,2,5,80,20,1
2170,9,40,2,5,80,20,1.5
2171,9,40,2,5,80,20,2
2172,9,40,2,5,80,67.5,1
2173,9,40,2,5,80,67.5,1.5
2174,9,40,2,5,80,67.5,2
2175,9,40,2,5,80,115,1
2176,9,40,2,5,80,115,1.5
2177,9,40,2,5,80,115,2
2178,9,40,2,5,110,20,1
2179,9,40,2,5,110,20,1.5
2180,9,40,2,5,110,20,2
2181,9,40,2,5,110,67.5,1
2182,9,40,2,5,110,67.5,1.5
2183,9,40,2,5,110,67.5,2
2184,9,40,2,5,110,115,1
2185,9,40,2,5,110,115,1.5
2186,9,40,2,5,110,115,2
2187,14,20,1,1,50,20,1
2188,14,20,1,1,50,20,1.5
2189,14,20,1,1,50,20,2
2190,14,20,1,1,50,67.5,1
2191,14,20,1,1,50,67.5,1.5
2192,14,20,1,1,50,67.5,2
2193,14,20,1,1,50,115,1
2194,14,20,1,1,50,115,1.5
2195,14,20,1,1,50,115,2
2196,14,20,1,1,80,20,1
2197,14,20,1,1,80,20,1.5
2198,14,20,1,1,80,20,2
2199,14,20,1,1,80,67.5,1
2200,14,20,1,1,80,67.5,1.5
2201,14,20,1,1,80,67.5,2
2202,14,20,1,1,80,115,1
2203,14,20,1,1,80,115,1.5
2204,14,20,1,1,80,115,2
2205,14,20,1,1,110,20,1
2206,14,20,1,1,110,20,1.5
2207,14,20,1,1,110,20,2
2208,14,20,1,1,110,67.5,1
2209,14,20,1,1,110,67.5,1.5
2210,14,20,1,1,110,67.5,2
2211,14,20,1,1,110,115,1
2212,14,20,1,1,110,115,1.5
2213,14,20,1,1,110,115,2
2214,14,20,1,3,50,20,1
2215,14,20,1,3,50,20,1.5
2216,14,20,1,3,50,20,2
2217,14,20,1,3,50,67.5,1
2218,14,20,1,3,50,67.5,1.5
2219,14,20,1,3,50,67.5,2
2220,14,20,1,3,50,115,1
2221,14,20,1,3,50,115,1.5
2222,14,20,1,3,50,115,2
2223,14,20,1,3,80,20,1
2224,14,20,1,3,80,20,1.5
2225,14,20,1,3,80,20,2
2226,14,20,1,3,80,67.5,1
2227,14,20,1,3,80,67.5,1.5
2228,14,20,1,3,80,67.5,2
2229,14,20,1,3,80,115,1
2230,14,20,1,3,80,115,1.5
2231,14,20,1,3,80,115,2
2232,14,20,1,3,110,20,1
2233,14,20,1,3,110,20,1.5
2234,14,20,1,3,110,20,2
2235,14,20,1,3,110,67.5,1
2236,14,20,1,3,110,67.5,1.5
2237,14,20,1,3,110,67.5,2
2238,14,20,1,3,110,115,1
2239,14,20,1,3,110,115,1.5
2240,14,20,1,3,110,115,2
2241,14,20,1,5,50,20,1
2242,14,20,1,5,50,20,1.5
2243,14,20,1,5,50,20,2
2244,14,20,1,5,50,67.5,1
2245,14,20,1,5,50,67.5,1.5
2246,14,20,1,5,50,67.5,2
2247,14,20,1,5,50,115,1
2248,14,20,1,5,50,115,1.5
2249,14,20,1,5,50,115,2
2250,14,20,1,5,80,20,1
2251,14,20,1,5,80,20,1.5
2252,14,20,1,5,80,20,2
2253,14,20,1,5,80,67.5,1
2254,14,20,1,5,80,67.5,1.5
